,science,name,birth_place,death_place,birth_date,death_date,age,works,link
41,Правоведы,Николай Диомидович Колотинский,Малмыжский Вятская губерния уезд империя Поляны Российская Вятские,РСФСР Казань СССР,1867-04-21,1927-04-17,59.0,8,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%BE%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%94%D0%B8%D0%BE%D0%BC%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
42,Правоведы,Виталий Марьянович Комарницкий,Крымская район Кукурузное СССР область ССР Украинская Нижнегорский,,1964-03-15,,55.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B0%D1%80%D0%BD%D0%B8%D1%86%D0%BA%D0%B8%D0%B9,_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%9C%D0%B0%D1%80%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
43,Правоведы,Дмитрий Петрович Кончаловский,Харьков Российская империя,Париж Франция,1878,1952,74.0,8,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D1%87%D0%B0%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
44,Правоведы,Александр Любимович Копыленко,ССР Украинская Киев СССР,,1961-06-26,,58.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BF%D1%8B%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9B%D1%8E%D0%B1%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
45,Правоведы,Александр Венидиктович Коровников,РСФСР СССР Грязи область Липецкая,РСФСР СССР Грязи область Липецкая,1955-04-30,2018-08-10,63.0,12,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B5%D0%BD%D0%B8%D0%B4%D0%B8%D0%BA%D1%82%D0%BE%D0%B2%D0%B8%D1%87"
46,Правоведы,Джули Коэн,США,,,,,0,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%8D%D0%BD,_%D0%94%D0%B6%D1%83%D0%BB%D0%B8"
47,Правоведы,Михаил Александрович Краснов,Москва,,1949-08-28,,70.0,22,"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
48,Правоведы,Никита Иванович Крылов,Пошехонский уезд Ярославская губерния,Москва,1807,1879-12-26,72.0,4,"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D1%8B%D0%BB%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
49,Правоведы,Константин Алексеевич Кузнецов,Российская Новочеркасск империя,Москва СССР,1883,1953-05-25,70.0,0,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
50,Правоведы,Михаил Николаевич Кузнецов,Осиповичи СССР Белорусская область Могилёвская ССР,,1940-07-27,,79.0,16,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87_(%D1%8E%D1%80%D0%B8%D1%81%D1%82)"
