,science,name,birth_place,death_place,birth_date,death_date,age,works,link
458,Геологи,"Салманов, Суйеген Ажибаевич",Тущыкудык район область ССР Мангистауский Гурьевская Казахская,,1932,,88.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BB%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%A1%D1%83%D0%B9%D0%B5%D0%B3%D0%B5%D0%BD_%D0%90%D0%B6%D0%B8%D0%B1%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
459,Геологи,Вольфганг Сарториус фон Вальтерсгаузен,Королевство Вестфалия Гёттинген,Германская Гёттинген империя,1809-12-17,1876-03-16,66.0,8,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D1%82%D0%BE%D1%80%D0%B8%D1%83%D1%81_%D1%84%D0%BE%D0%BD_%D0%92%D0%B0%D0%BB%D1%8C%D1%82%D0%B5%D1%80%D1%81%D0%B3%D0%B0%D1%83%D0%B7%D0%B5%D0%BD,_%D0%92%D0%BE%D0%BB%D1%8C%D1%84%D0%B3%D0%B0%D0%BD%D0%B3"
460,Геологи,Юрий Григорьевич Сафонов,Московской области Бабушкин,,1935-04-23,,84.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%84%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
461,Геологи,Владимир Георгиевич Сахно,РСФСР край Дальневосточный СССР Владивосток,,1932-07-03,,87.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%85%D0%BD%D0%BE,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
462,Геологи,Адам Седжвик,Йоркшир Англия,Кембридж,1785-03-22,1873-01-27,87.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B4%D0%B6%D0%B2%D0%B8%D0%BA,_%D0%90%D0%B4%D0%B0%D0%BC"
463,Геологи,Юрий Петрович Селивёрстов,РСФСР Ленинград СССР,Россия Санкт-Петербург,1929-10-10,2002-09-30,72.0,2,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BB%D0%B8%D0%B2%D1%91%D1%80%D1%81%D1%82%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
464,Геологи,Семёнов Григорий Трофимович,Якутская Сунтарский улус область,Якутск,1903-02-27,1970-06-16,67.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%A2%D1%80%D0%BE%D1%84%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B3%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3)"
465,Геологи,Евгений Иванович Семёнов,Москва,,1927,,93.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
466,Геологи,Зинаида Петровна Семёнова,Псковская губерния империя Порхов Российская,Караганда ССР Казахская СССР,1903,1978,75.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%97%D0%B8%D0%BD%D0%B0%D0%B8%D0%B4%D0%B0_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
467,Геологи,Эрнест Эрнестович Сендеров,Москва,,1936,,84.0,3,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D0%B4%D0%B5%D1%80%D0%BE%D0%B2,_%D0%AD%D1%80%D0%BD%D0%B5%D1%81%D1%82_%D0%AD%D1%80%D0%BD%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%B8%D1%87"
468,Геологи,Василий Михайлович Сенюков,Онежье губерния Турьинская уезд империя Российская Вологодская Яренский волость,Онежье губерния Турьинская уезд империя Российская Вологодская Яренский волость,1907,1975-08-22,68.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D1%8E%D0%BA%D0%BE%D0%B2,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
469,Геологи,Дмитрий Гаврилович Сергеев,Иркутск,Россия Иркутск,1922,2000-06-22,78.0,1,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
470,Геологи,Евгений Михайлович Сергеев,Москва Российская империя,Москва Россия,1914,1997-03-23,83.0,28,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
471,Геологи,Константин Фёдорович Сергеев,РСФСР СССР область Калининская Майково Тверская,Федерация Южно-Сахалинск Российская,1931-07-25,2010-04-29,78.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
472,Геологи,Николай Григорьевич Сергиев,Вятка,Алма-Ата,1901-04-23,1960-08-26,59.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B3%D0%B8%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
473,Геологи,Сигурдур Тораринссон,Вопнафьордюр Исландия,Рейкьявик Исландия,1912-01-08,1983-02-08,71.0,5,https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B3%D1%83%D1%80%D0%B4%D1%83%D1%80_%D0%A2%D0%BE%D1%80%D0%B0%D1%80%D0%B8%D0%BD%D1%81%D1%81%D0%BE%D0%BD
474,Геологи,Анатолий Алексеевич Сидоров,Иркутской области района Тулунского Перфилово,,1932,,88.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B4%D0%BE%D1%80%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87_(%D0%B3%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3)"
475,Геологи,Василий Михайлович Синицын,Российская Санкт-Петербург империя,РСФСР Ленинград СССР,1911-12-22,1977-01-23,65.0,4,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D0%B8%D1%86%D1%8B%D0%BD,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
476,Геологи,Стивен Скваерс,Нью-Джерси,,1957,,63.0,1,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%B2%D0%B0%D0%B5%D1%80%D1%81,_%D0%A1%D1%82%D0%B8%D0%B2"
477,Геологи,Евгений Викторович Скляров,Омск,,1954-10-19,,65.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BB%D1%8F%D1%80%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
478,Геологи,Джон Томас Скоупс,Кентукки США Падьюка,США Луизиана Шривпорт,1900,1970-10-21,70.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D1%83%D0%BF%D1%81,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%A2%D0%BE%D0%BC%D0%B0%D1%81"
479,Геологи,Лев Васильевич Смирнов,Омск,,1938-05-18,,81.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D1%80%D0%BD%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%B2_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
480,Геологи,Сергей Сергеевич Смирнов,Владимирская губерния Иваново-Вознесенск уезд империя Российская Шуйский,РСФСР Ленинград СССР,1895,1947-08-20,52.0,6,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D1%80%D0%BD%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87_(%D0%B3%D0%B5%D0%BE%D0%BB%D0%BE%D0%B3)"
481,Геологи,Владимир Степанович Соболев,Губерния Екатеринославская империя Российская Луганск,Москва СССР,1908,1982-09-01,74.0,28,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%BE%D0%BB%D0%B5%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
482,Геологи,Геннадий Александрович Соболев,СССР Россия Россия СССР,,,,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%BE%D0%BB%D0%B5%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
483,Геологи,Дмитрий Николаевич Соболев,Костромская Российская империя губерния,Харьков ССР Украинская СССР,1872,1949-03-16,77.0,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%BE%D0%BB%D0%B5%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
