,science,name,birth_place,death_place,birth_date,death_date,works,link
1390,Физики,Джон Кларк Слейтер,Ок-Парк Иллинойс,Флорида,1900-12-22,1976-07-25,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B5%D0%B9%D1%82%D0%B5%D1%80,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%9A%D0%BB%D0%B0%D1%80%D0%BA"
1391,Физики,Сергей Слюсаренко,Белорусская Минск ССР,,1955-05-16,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D1%8E%D1%81%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
1392,Физики,Вольдемар Петрович Смилга,Москва,Москва,1929-01-16,2009-03-11,8,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D0%BB%D0%B3%D0%B0,_%D0%92%D0%BE%D0%BB%D1%8C%D0%B4%D0%B5%D0%BC%D0%B0%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1393,Физики,Адриан Анатольевич Смирнов,Новгород империя Российская,Киев Украина,1908-11-16,1992-12-06,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D1%80%D0%BD%D0%BE%D0%B2,_%D0%90%D0%B4%D1%80%D0%B8%D0%B0%D0%BD_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1394,Физики,Алексей Юрьевич Смирнов,СССР,,1951-10-16,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D1%80%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1395,Физики,Юрий Николаевич Смирнов,СССР Россия Россия,СССР Россия Россия,1937-05-19,2011-06-29,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D1%80%D0%BD%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
1396,Физики,Джордж Элвуд Смит,Уайт-Плейнс США Нью-Йорк,,1930-05-10,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D1%82,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6_%D0%AD%D0%BB%D0%B2%D1%83%D0%B4"
1397,Физики,Георгий Анатольевич Смоленский,Таврическая Ялта империя Российская губерния,СССР РСФСР Ленинград,1910,1986-11-20,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%BE%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1398,Физики,Яков Абрамович Смородинский,Вишера Республика Российская Малая уезд губерния Советская Новгородская Крестецкий,Россия Москва,1917-12-30,1992-10-16,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%BE%D1%80%D0%BE%D0%B4%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%AF%D0%BA%D0%BE%D0%B2_%D0%90%D0%B1%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
1399,Физики,Джордж Фицджеральд Смут третий,Юкон Флорида США,,1945-02-20,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D1%83%D1%82,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6"
1400,Физики,Хартланд Снайдер,Солт-Лейк-Сити США,США Калифорния Аламида Беркли,1913,1962,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BD%D0%B0%D0%B9%D0%B4%D0%B5%D1%80,_%D0%A5%D0%B0%D1%80%D1%82%D0%BB%D0%B0%D0%BD%D0%B4"
1401,Физики,Виллеброрд Снелл ван Ройен,Лейден,Лейден,1580-06-13,1626-10-30,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BD%D0%B5%D0%BB%D0%BB,_%D0%92%D0%B8%D0%BB%D0%BB%D0%B5%D0%B1%D1%80%D0%BE%D1%80%D0%B4"
1402,Физики,Михаил Алексеевич Собакин,Казанская Алексеевское Российская село республика Лаишевский уезд губерния,СССР РСФСР Москва,1917,1990-04-21,7,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%B0%D0%BA%D0%B8%D0%BD,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
1403,Физики,Алексей Леонидович Собисевич,СССР Россия СССР Россия,,1968-11-18,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%B8%D1%81%D0%B5%D0%B2%D0%B8%D1%87,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
1404,Физики,Алан Сокал,США Бостон,,1955-01-24,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%B0%D0%BB,_%D0%90%D0%BB%D0%B0%D0%BD"
1405,Физики,Алексей Петрович Соколов,Калуга,Москва,1854,1928-03-26,16,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1406,Физики,Дмитрий Дмитриевич Соколов,,,1949,,2,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
1407,Физики,Сергей Яковлевич Соколов,Кряжим империя Российская уезд Саратовская Вольский губерния,СССР РСФСР Ленинград,1897,1957-05-20,10,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
1408,Физики,Александр Анатольевич Соловьев,Москва,,1947-10-21,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D1%8C%D1%91%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1409,Физики,Анатолий Александрович Соловьёв,СССР Россия СССР Россия,,1979-06-19,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D1%8C%D1%91%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B3%D0%B5%D0%BE%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
1410,Физики,Константин Николаевич Соловьёв,СССР РСФСР Ленинград,,1933-03-30,,8,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D1%8C%D1%91%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
1411,Физики,Сергей Леонидович Соловьёв,Новгород СССР РСФСР Ленинградская область,Россия Москва,1930-04-12,1994-03-09,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D1%8C%D1%91%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
1412,Физики,Эдвин Эрнест Солпитер,Вена Австрия,"США Итака, Нью-Йорк штат",1924-12-03,2008-11-26,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BF%D0%B8%D1%82%D0%B5%D1%80,_%D0%AD%D0%B4%D0%B2%D0%B8%D0%BD_%D0%AD%D1%80%D0%BD%D0%B5%D1%81%D1%82"
1413,Физики,Эдуард Евгеньевич Сон,Ташкентская УзССР область,,1944-09-20,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BD,_%D0%AD%D0%B4%D1%83%D0%B0%D1%80%D0%B4_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1414,Физики,Александр Иванович Сопин,СССР РСФСР Борисовка Курская область,,1949-11-11,,2,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BF%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1415,Физики,Жак-Луи Соре,Женева Швейцария,Женева Швейцария,1827-06-30,1890-05-13,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%80%D0%B5,_%D0%96%D0%B0%D0%BA-%D0%9B%D1%83%D0%B8"
1416,Физики,Лев Маркович Сороко,Московская РСФСР СССР Егорьевск губерния,Дубна,1923-10-15,2009-09-04,22,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%80%D0%BE%D0%BA%D0%BE,_%D0%9B%D0%B5%D0%B2_%D0%9C%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
1417,Физики,Кристоф Сотен,Франция Нант,,1958-12-23,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%82%D0%B5%D0%BD,_%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%84"
1418,Физики,Борис Степанович Сотсков,Царское Село Петербургская империя Российская губерния,СССР РСФСР Москва,1908,1972,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%82%D1%81%D0%BA%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1419,Физики,Джон Спенс,Австралия,,1950,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B5%D0%BD%D1%81,_%D0%94%D0%B6%D0%BE%D0%BD"
1420,Физики,Дэвид Сперджел,Рочестер США Нью-Йорк,,1961-03-25,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B5%D1%80%D0%B4%D0%B6%D0%B5%D0%BB,_%D0%94%D1%8D%D0%B2%D0%B8%D0%B4"
1421,Физики,Пётр Ефимович Спивак,Санкт-Петербург,Санкт-Петербург,1911,1992-03-30,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D0%B2%D0%B0%D0%BA,_%D0%9F%D1%91%D1%82%D1%80_%D0%95%D1%84%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
1422,Физики,Ирина Михайловна Спиридонова,Украинская СССР ССР Днепропетровск,Украина Днепропетровск,1938-09-12,2013-07-18,4,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%80%D0%B8%D0%B4%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%98%D1%80%D0%B8%D0%BD%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
1423,Физики,Джон Роберт Спрейтер,Стейплс Миннесота США,Мауи США Гавайи,1921-10-23,2000,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D1%80%D0%B5%D0%B9%D1%82%D0%B5%D1%80,_%D0%94%D0%B6%D0%BE%D0%BD"
1424,Физики,Борис Вячеславович Станкевич,Пенза,Барнаул,1860,1924-11-23,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D0%BD%D0%BA%D0%B5%D0%B2%D0%B8%D1%87,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
1425,Физики,Кирилл Петрович Станюкович,Империя Москва Российская,СССР Москва,1916,1989-06-04,19,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D0%BD%D1%8E%D0%BA%D0%BE%D0%B2%D0%B8%D1%87,_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1426,Физики,Анатолий Демьянович Стариков,Ленинград,,1943-03-16,,3,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%94%D0%B5%D0%BC%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1427,Физики,Джек Стейнбергер,Бад-Киссинген Германия,,1921-05-25,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%B9%D0%BD%D0%B1%D0%B5%D1%80%D0%B3%D0%B5%D1%80,_%D0%94%D0%B6%D0%B5%D0%BA"
1428,Физики,Александр Васильевич Степанов,Санкт-Петербург,Ялта,1908,1972-05-16,2,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
1429,Физики,Алексей Иванович Степанов,Ленинград,Ленинград,1866-03-13,1937,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D1%85%D0%B8%D0%BC%D0%B8%D0%BA)"
1430,Физики,Борис Иванович Степанов,Санкт-Петербург империя Российская,Белорусская СССР Минск ССР,1913-04-28,1987-12-07,31,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
1431,Физики,Пётр Григорьевич Степанов,СССР,,1910,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%9F%D1%91%D1%82%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BA)"
1432,Физики,Уильям Стёрджен,Уиттингтон Ланкашир,Большой Англия Прествич Манчестер Великобритания Бери,1783-05-22,1850,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%91%D1%80%D0%B4%D0%B6%D0%B5%D0%BD,_%D0%A3%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC"
1433,Физики,Йозеф Стефан,Зентпетер Зентпетер,Вена Австро-Венгрия,1835-03-24,1893-01-07,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD,_%D0%99%D0%BE%D0%B7%D0%B5%D1%84"
1434,Физики,Лазарь Соломонович Стильбанс,Минск,Минск,1917,1988,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B8%D0%BB%D1%8C%D0%B1%D0%B0%D0%BD%D1%81,_%D0%9B%D0%B0%D0%B7%D0%B0%D1%80%D1%8C_%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1435,Физики,Сергей Михайлович Стишов,СССР Москва,,1937-12-12,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B8%D1%88%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
1436,Физики,Джордж Габриель Стокс,Ирландия Скрин графство Слайго,Кембридж Англия,1819-08-13,1903,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BA%D1%81,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6_%D0%93%D0%B0%D0%B1%D1%80%D0%B8%D0%B5%D0%BB%D1%8C"
1437,Физики,Александр Григорьевич Столетов,Владимир,Империя Москва Российская,1839,1896,16,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BB%D0%B5%D1%82%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1438,Физики,Джордж Джонстон Стони,Оффали,Ноттинг-Хилл,1826-02-15,1911-07-05,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BD%D0%B8,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6"
1439,Физики,Дуглас Стоун,,,1954,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D1%83%D0%BD,_%D0%94%D1%83%D0%B3%D0%BB%D0%B0%D1%81"
1440,Физики,Эдвард Кэрролл Стоун,Айова,,1936-01-23,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D1%83%D0%BD,_%D0%AD%D0%B4%D0%B2%D0%B0%D1%80%D0%B4_%D0%9A%D1%8D%D1%80%D1%80%D0%BE%D0%BB%D0%BB"
1441,Физики,Эдмунд Клифтон Стоунер,Суррей Англия,Йоркшир Великобритания Лидс,1899,1968-12-27,11,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D1%83%D0%BD%D0%B5%D1%80,_%D0%AD%D0%B4%D0%BC%D1%83%D0%BD%D0%B4_%D0%9A%D0%BB%D0%B8%D1%84%D1%82%D0%BE%D0%BD"
1442,Физики,Стратон,Лампсак Турция,Афины Древние,335,269,0,https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D1%82%D0%BE%D0%BD
1443,Физики,Руслан Леонтьевич Стратонович,СССР Москва,Россия Москва,1930-05-31,1997-01-13,14,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,_%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD_%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
1444,Физики,Пётр Иванович Страхов,Москва,Нижний Новгород,1757,1813,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D1%85%D0%BE%D0%B2,_%D0%9F%D1%91%D1%82%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1445,Физики,Пётр Георгиевич Стрелков,Санкт-Петербург,Новосибирск,1899-10-16,1968-11-11,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B5%D0%BB%D0%BA%D0%BE%D0%B2,_%D0%9F%D1%91%D1%82%D1%80_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
1446,Физики,Сергей Павлович Стрелков,Российская Пензенская империя губерния,Российская Пензенская империя губерния,1905,1974,4,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B5%D0%BB%D0%BA%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_(%D1%83%D1%87%D1%91%D0%BD%D1%8B%D0%B9)"
1447,Физики,Джон Уильям Стретт,Англия Эссекс,Англия Эссекс,1842-11-12,1919-06-30,3,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B5%D1%82%D1%82,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%A3%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC_(%D0%BB%D0%BE%D1%80%D0%B4_%D0%A0%D1%8D%D0%BB%D0%B5%D0%B9)"
1448,Физики,Виталий Илларионович Стриха,Киев,Киев,1931-05-30,1999,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B8%D1%85%D0%B0,_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%98%D0%BB%D0%BB%D0%B0%D1%80%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1449,Физики,Иосиф Маркович Стройман,СССР РСФСР Ленинград,Санкт-Петербург Россия,1927-04-16,2017-02-11,3,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%BE%D0%B9%D0%BC%D0%B0%D0%BD,_%D0%98%D0%BE%D1%81%D0%B8%D1%84_%D0%9C%D0%B0%D1%80%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
1450,Физики,Винценц Строугал,Чехия (чешск.)русск. русск. Сеч (чешск.) (чешск.),Чехия Прага,1850-04-10,1922-01-26,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%BE%D1%83%D0%B3%D0%B0%D0%BB,_%D0%92%D0%B8%D0%BD%D1%86%D0%B5%D0%BD%D1%86"
1451,Физики,Борис Владимирович Струминский,Малаховка Московская СССР область,Киев Украина,1939-08-14,2003-01-18,5,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D1%83%D0%BC%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
1452,Физики,Феликс Стшелецкий,Голешув Goleszów Силезское воеводство Польша повят Цешинский,Цислейтания Австро-Венгрия Львов,1823-05-30,1883-10-09,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%88%D0%B5%D0%BB%D0%B5%D1%86%D0%BA%D0%B8%D0%B9,_%D0%A4%D0%B5%D0%BB%D0%B8%D0%BA%D1%81"
1453,Физики,Валерий Иванович Субботин,Баку,Баку,1919-12-12,2008-10-19,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B1%D0%B1%D0%BE%D1%82%D0%B8%D0%BD,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1454,Физики,Серафим Иванович Субботин,Империя Казань Российская,Украинская Киев СССР ССР,1906-05-03,1976-01-16,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B1%D0%B1%D0%BE%D1%82%D0%B8%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B0%D1%84%D0%B8%D0%BC_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
1455,Физики,Субраманьян Чандрасекар,Британская Лахор Индия Пакистан,Чикаго США,1910-10-19,1995-08-21,9,https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B1%D1%80%D0%B0%D0%BC%D0%B0%D0%BD%D1%8C%D1%8F%D0%BD_%D0%A7%D0%B0%D0%BD%D0%B4%D1%80%D0%B0%D1%81%D0%B5%D0%BA%D0%B0%D1%80
1456,Физики,Джордж Сударшан,Британская империя Коттаям Паллам,Техас США,1931-09-16,2018-05-14,9,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%B0%D1%80%D1%88%D0%B0%D0%BD,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6"
1457,Физики,Олег Игоревич Сумбаев,СССР РСФСР Иркутск,Санкт-Петербург Россия,1930,2002,2,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BC%D0%B1%D0%B0%D0%B5%D0%B2,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
1458,Физики,Туомо Сунтола,Финляндия Тампере,,1943,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BD%D1%82%D0%BE%D0%BB%D0%B0,_%D0%A2%D1%83%D0%BE%D0%BC%D0%BE"
1459,Физики,Джозеф Уилсон Суон,Сандерленд Англия,Уорлингхэм Суррей Англия,1828-10-31,1914-05-27,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BE%D0%BD,_%D0%94%D0%B6%D0%BE%D0%B7%D0%B5%D1%84_%D0%A3%D0%B8%D0%BB%D1%81%D0%BE%D0%BD"
1460,Физики,Иван Супек,Хорватия и Загреб Транслейтания Королевство Славония Австро-Венгрия,Хорватия Загреб,1915-04-08,2007-03-05,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BF%D0%B5%D0%BA,_%D0%98%D0%B2%D0%B0%D0%BD"
1461,Физики,Сергей Тимофеевич Суржиков,Олонец,,1952-04-06,,15,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%B6%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%A2%D0%B8%D0%BC%D0%BE%D1%84%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
