,science,name,birth_place,death_place,birth_date,death_date,works,link
462,Астрономы,Надежда Леонидовна Закамская,,,1979-05-05,,2,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BA%D0%B0%D0%BC%D1%81%D0%BA%D0%B0%D1%8F,_%D0%9D%D0%B0%D0%B4%D0%B5%D0%B6%D0%B4%D0%B0_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%BD%D0%B0"
463,Астрономы,"Закуто, Авраам",Саламанка Испания,Израиль империя Сирия Османская,1450,1515,2,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BA%D1%83%D1%82%D0%BE,_%D0%90%D0%B2%D1%80%D0%B0%D0%B0%D0%BC"
464,Астрономы,Иоанн Давид Занд,Ризенбург,Рига империя Российская,1748-02-20,1834-03-19,9,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BD%D0%B4,_%D0%98%D0%BE%D0%B0%D0%BD%D0%BD_%D0%94%D0%B0%D0%B2%D0%B8%D0%B4"
465,Астрономы,Герман Занстра,Скотерланд Нидерланды,Харлем Нидерланды,1894-11-03,1972-10-02,0,"https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D0%BD%D1%81%D1%82%D1%80%D0%B0,_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD"
466,Астрономы,Абу Исхак Ибрахим ибн Яхья ан-Наккаш аз-Заркали,Кордовский халифат Толедо,Севилья Тайфа,1029,1087,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B7-%D0%97%D0%B0%D1%80%D0%BA%D0%B0%D0%BB%D0%B8
467,Астрономы,Доминик Зброжек,Союз империя Германский Австрийская Самбор,Австро-Венгрия Самбор,1832-08-01,1889-07-01,0,"https://ru.wikipedia.org/wiki/%D0%97%D0%B1%D1%80%D0%BE%D0%B6%D0%B5%D0%BA,_%D0%94%D0%BE%D0%BC%D0%B8%D0%BD%D0%B8%D0%BA"
468,Астрономы,Митрофан Степанович Зверев,Воронеж империя Российская,Санкт-Петербург Пулково СССР,1903,1991-11-17,0,"https://ru.wikipedia.org/wiki/%D0%97%D0%B2%D0%B5%D1%80%D0%B5%D0%B2,_%D0%9C%D0%B8%D1%82%D1%80%D0%BE%D1%84%D0%B0%D0%BD_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
469,Астрономы,Яков Мартынович Зейбот,Рига,Рига,1855,1916,0,"https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%B9%D0%B1%D0%BE%D1%82,_%D0%AF%D0%BA%D0%BE%D0%B2_%D0%9C%D0%B0%D1%80%D1%82%D1%8B%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
470,Астрономы,Филипп Людвиг фон Зейдель,Цвайбрюккен Рейнланд-Пфальц,Германская Мюнхен империя,1821-10-24,1896-08-13,12,"https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%B9%D0%B4%D0%B5%D0%BB%D1%8C,_%D0%A4%D0%B8%D0%BB%D0%B8%D0%BF%D0%BF_%D0%9B%D1%8E%D0%B4%D0%B2%D0%B8%D0%B3_%D1%84%D0%BE%D0%BD"
471,Астрономы,Хуго фон Зелигер,Бяла,Республика Мюнхен Веймарская,1849-09-23,1924-12-02,0,"https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%BB%D0%B8%D0%B3%D0%B5%D1%80,_%D0%A5%D1%83%D0%B3%D0%BE_%D1%84%D0%BE%D0%BD"
472,Астрономы,Феликс Юрьевич Зигель,РСФСР Москва,РСФСР Москва,1920-03-20,1988-11-20,11,"https://ru.wikipedia.org/wiki/%D0%97%D0%B8%D0%B3%D0%B5%D0%BB%D1%8C,_%D0%A4%D0%B5%D0%BB%D0%B8%D0%BA%D1%81_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
473,Астрономы,Иосия Зимлер,Каппель-на-Альбисе,Цюрих,1530,1576,0,"https://ru.wikipedia.org/wiki/%D0%97%D0%B8%D0%BC%D0%BB%D0%B5%D1%80,_%D0%98%D0%BE%D1%81%D0%B8%D1%8F"
474,Астрономы,Иоганн Георг фон Зольднер,Фойхтванген,Мюнхен,1776-07-16,1833-05-13,3,"https://ru.wikipedia.org/wiki/%D0%97%D0%BE%D0%BB%D1%8C%D0%B4%D0%BD%D0%B5%D1%80,_%D0%98%D0%BE%D0%B3%D0%B0%D0%BD%D0%BD_%D1%84%D0%BE%D0%BD"
475,Астрономы,Франк Зольтовский,Вумера Австралия Южная,,1957,,0,"https://ru.wikipedia.org/wiki/%D0%97%D0%BE%D0%BB%D1%8C%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A4%D1%80%D0%B0%D0%BD%D0%BA"
