,science,name,birth_place,death_place,birth_date,death_date,age,works,link
934,Химики,Николай Самойлович Чугреев,Губерния Екатеринославская империя Алмазная Российская,Губерния Екатеринославская империя Алмазная Российская,1908,1989,81.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%B3%D1%80%D0%B5%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%A1%D0%B0%D0%BC%D0%BE%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
935,Химики,Елена Цезаревна Чуковская,Ленинград СССР,Москва Россия,1931-08-06,2015,84.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F,_%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%A6%D0%B5%D0%B7%D0%B0%D1%80%D0%B5%D0%B2%D0%BD%D0%B0"
936,Химики,Зоя Алексеевна Шабарова,"Старица, СССР",Москва,1925-08-15,1999-09-19,74.0,2,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B1%D0%B0%D1%80%D0%BE%D0%B2%D0%B0,_%D0%97%D0%BE%D1%8F_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0"
937,Химики,Александр Эмиль Шанкуртуа,Париж Франция,Париж Франция,1820-01-20,,199.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BD%D0%BA%D1%83%D1%80%D1%82%D1%83%D0%B0,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%AD%D0%BC%D0%B8%D0%BB%D1%8C"
938,Химики,Виктор Петрович Шантарович,Ленинград,,1938,,82.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BD%D1%82%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
939,Химики,Роберт Шапиро,США Нью-Йорк,США Нью-Йорк,1935-11-28,2011-06-15,75.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%B8%D1%80%D0%BE,_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82"
940,Химики,Владимир Георгиевич Шапошников,Вольск,Киев,1870,1952,82.0,16,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D1%88%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
941,Химики,Жан-Антуан Шапталь,Сен-Пьер-де-Ногаре,Париж Франция,1756-06-04,1832-07-30,76.0,7,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D1%82%D0%B0%D0%BB%D1%8C,_%D0%96%D0%B0%D0%BD-%D0%90%D0%BD%D1%82%D1%83%D0%B0%D0%BD"
942,Химики,Василий Васильевич Шарвин,Москва Российская империя,Москва СССР,1870,1930,60.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D0%B2%D0%B8%D0%BD,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
943,Химики,Карл Барри Шарплесс,Пенсильвания США Филадельфия,,1941-04-28,,78.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D0%BF%D0%BB%D0%B5%D1%81%D1%81,_%D0%91%D0%B0%D1%80%D1%80%D0%B8"
944,Химики,Юханан Хаимович Шаулов,Губерния Еврейская Бакинская Слобода уезд империя Российская Кубинский,Москва СССР,1914-05-17,1980-09-15,66.0,2,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%83%D0%BB%D0%BE%D0%B2,_%D0%AE%D1%85%D0%B0%D0%BD%D0%B0%D0%BD_%D0%A5%D0%B0%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
945,Химики,Тогрул Неймат оглы Шахтахтинский,Азербайджанская ССР Баку СССР,Азербайджан Баку,1925-10-22,2010,85.0,5,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%85%D1%82%D0%B0%D1%85%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A2%D0%BE%D0%B3%D1%80%D1%83%D0%BB_%D0%9D%D0%B5%D0%B9%D0%BC%D0%B0%D1%82_%D0%BE%D0%B3%D0%BB%D1%8B"
