,science,name,birth_place,death_place,birth_date,death_date,works,link
2163,Математики,Михаил Анатольевич Цфасман,СССР Москва,,1954-07-23,,13,"https://ru.wikipedia.org/wiki/%D0%A6%D1%84%D0%B0%D1%81%D0%BC%D0%B0%D0%BD,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
2164,Математики,Иван Власович Цыганков,Казанская Верхнедонского района Ростовской станица обл.,СССР Пермь,1908,1988-11-23,7,"https://ru.wikipedia.org/wiki/%D0%A6%D1%8B%D0%B3%D0%B0%D0%BD%D0%BA%D0%BE%D0%B2,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%92%D0%BB%D0%B0%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
2165,Математики,Махмуд ибн Мухаммад ибн Умар ал-Чагмини,Хорезм,Хорезм,,1221,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C-%D0%A7%D0%B0%D0%B3%D0%BC%D0%B8%D0%BD%D0%B8
2166,Математики,Сергей Алексеевич Чаплыгин,Раненбург империя Российская Рязанская губерния,СССР РСФСР Новосибирск,1869,1942,12,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D0%BF%D0%BB%D1%8B%D0%B3%D0%B8%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
2167,Математики,Исаак Абрамович Чарный,Гомель,Москва,1909,1967,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D1%80%D0%BD%D1%8B%D0%B9,_%D0%98%D1%81%D0%B0%D0%B0%D0%BA_%D0%90%D0%B1%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
2168,Математики,Сурав Чаттерджи,Индия Калькутта,,1979-11-26,,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D1%82%D1%82%D0%B5%D1%80%D0%B4%D0%B6%D0%B8,_%D0%A1%D1%83%D1%80%D0%B0%D0%B2"
2169,Математики,Зоя Чаушеску,Бухарест Румыния,Бухарест Румыния,1949-02-28,2006-11-20,1,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D1%83%D1%88%D0%B5%D1%81%D0%BA%D1%83,_%D0%97%D0%BE%D1%8F"
2170,Математики,Николай Григорьевич Чеботарёв,Каменец-Подольский империя Российская,СССР Москва,1894,1947-07-02,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%B1%D0%BE%D1%82%D0%B0%D1%80%D1%91%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
2171,Математики,Юрий Владимирович Чебраков,Ленинград,Санкт-Петербург,1953,2015-06-10,14,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%B1%D1%80%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
2172,Математики,Пафнутий Львович Чебышёв,Акатово империя Российская Боровский уезд Калужская губерния,Санкт-Петербург империя Российская,1821,1894,63,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%B1%D1%8B%D1%88%D1%91%D0%B2,_%D0%9F%D0%B0%D1%84%D0%BD%D1%83%D1%82%D0%B8%D0%B9_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
2173,Математики,Джованни Чева,Герцогство Миланское Милан,Ломбардия Мантуя,1647-12-07,1734-06-15,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%B2%D0%B0,_%D0%94%D0%B6%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%B8"
2174,Математики,Джорж Чейн,Абердиншир Шотландия,(Англия) Бат,1671,1743-04-12,5,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%B9%D0%BD,_%D0%94%D0%B6%D0%BE%D1%80%D0%B6"
2175,Математики,Чекко д'Асколи,Асколи-Пичено Италия,Флоренция Италия,1269,1327-09-16,5,https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BA%D0%BA%D0%BE_%D0%B4%E2%80%99%D0%90%D1%81%D0%BA%D0%BE%D0%BB%D0%B8
2176,Математики,Махмуд ибн Мухаммад ибн Кази-заде ар-Руми,Самарканд,Адрианополь,,1524,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BB%D0%B5%D0%B1%D0%B8,_%D0%9C%D0%B8%D1%80%D0%B0%D0%BC"
2177,Математики,Александр Георгиевич Ченцов,СССР Свердловск РСФСР,,1947,,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D0%BD%D1%86%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
2178,Математики,Алексей Яковлевич Червоненкис,СССР,Московская Россия Мытищи область,1938-09-07,2014-09-22,2,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%B2%D0%BE%D0%BD%D0%B5%D0%BD%D0%BA%D0%B8%D1%81,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87"
2179,Математики,Чередник Иван Владимирович,СССР Москва,,1951,,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%BA,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
2180,Математики,Николай Степанович Чернеевский,Империя Российская Вятка Вятская губерния,Империя Казань Российская,1835,1870,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%B5%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
2181,Математики,Александр Виленович Черноволенко,УССР Киев СССР,,1955-03-28,,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D0%B2%D0%BE%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B8%D0%BB%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
2182,Математики,Климентий Феодосьевич Черных,СССР Ленинград,СССР Ленинград,1925,2004-09-13,6,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%85,_%D0%9A%D0%BB%D0%B8%D0%BC%D0%B5%D0%BD%D1%82%D0%B8%D0%B9_%D0%A4%D0%B5%D0%BE%D0%B4%D0%BE%D1%81%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
2183,Математики,Алонзо Чёрч,Вашингтон США,США Огайо Саммит,1903-06-14,1995-08-11,0,"https://ru.wikipedia.org/wiki/%D0%A7%D1%91%D1%80%D1%87,_%D0%90%D0%BB%D0%BE%D0%BD%D0%B7%D0%BE"
2184,Математики,Николай Гурьевич Четаев,Казанская империя Российская Лаишевский уезд Татарстан Карадули губерния,СССР РСФСР Москва,1902,1959-10-17,9,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%82%D0%B0%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%93%D1%83%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
2185,Математики,Четверухин Николай Фёдорович,Ярославль империя Российская,СССР Москва,1891,1974,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%82%D0%B2%D0%B5%D1%80%D1%83%D1%85%D0%B8%D0%BD,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
2186,Математики,Борис Николаевич Четверушкин,Москва,,1944-01-26,,4,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%82%D0%B2%D0%B5%D1%80%D1%83%D1%88%D0%BA%D0%B8%D0%BD,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
2187,Математики,Эдуард Чех,Австро-Венгрия,Чехословакия,1893-06-29,1960-03-15,7,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%85,_%D0%AD%D0%B4%D1%83%D0%B0%D1%80%D0%B4"
2188,Математики,Валерий Иванович Чехлов,Сызрань Куйбышевская область СССР,Московская Шереметьевский Россия Долгопрудный область,1941-08-19,2006-10-15,7,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%85%D0%BB%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
2189,Математики,Чжан Итан,КНР Пинху Пинху Чжэцзян Цзясин,,1955,,0,https://ru.wikipedia.org/wiki/%D0%A7%D0%B6%D0%B0%D0%BD_%D0%98%D1%82%D0%B0%D0%BD
2190,Математики,Чжан Хэн,Хань Наньян Империя,Лоян Хань Империя,,139,0,https://ru.wikipedia.org/wiki/%D0%A7%D0%B6%D0%B0%D0%BD_%D0%A5%D1%8D%D0%BD
2191,Математики,Чжу Шицзе,Китай,Неизвестно,1249,1314,1,https://ru.wikipedia.org/wiki/%D0%A7%D0%B6%D1%83_%D0%A8%D0%B8%D1%86%D0%B7%D0%B5
2192,Математики,Чжэнь Луань,,,535,566,0,https://ru.wikipedia.org/wiki/%D0%A7%D0%B6%D1%8D%D0%BD%D1%8C_%D0%9B%D1%83%D0%B0%D0%BD%D1%8C
2193,Математики,Мария Чибрарио,Генуя,Павия,1905,1992-05-16,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D0%B1%D1%80%D0%B0%D1%80%D0%B8%D0%BE,_%D0%9C%D0%B0%D1%80%D0%B8%D1%8F"
2194,Математики,Дмитрий Семёнович Чижов,Кашинский уезд,Санкт-Петербург,1784-10-19,1852-05-26,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D0%B6%D0%BE%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
2195,Математики,Евгений Михайлович Чирка,Сталинская СССР ССР Украинская область,,1942-10-21,,1,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D1%80%D0%BA%D0%B0,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
2196,Математики,Эренфрид Вальтер фон Чирнхаус,Воеводство Згожелецкий Славниковице (гмина) Нижнесилезское,Дрезден империя Священная Римская,1651-04-10,1708-10-11,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D1%80%D0%BD%D1%85%D0%B0%D1%83%D1%81,_%D0%AD%D1%80%D0%B5%D0%BD%D1%84%D1%80%D0%B8%D0%B4_%D0%92%D0%B0%D0%BB%D1%8C%D1%82%D0%B5%D1%80_%D1%84%D0%BE%D0%BD"
2197,Математики,Иоасаф Иванович Чистяков,Империя Курск Российская,Москва,1870,1942-08-23,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D1%81%D1%82%D1%8F%D0%BA%D0%BE%D0%B2,_%D0%98%D0%BE%D0%B0%D1%81%D0%B0%D1%84_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
2198,Математики,Владимир Николаевич Чубариков,СССР РСФСР Кромской район Апальково область Орловская,,1951-09-05,,0,"https://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%B1%D0%B0%D1%80%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
2199,Математики,Чудаков Николай Григорьевич,Российская империя Саратовская губерния,Саратов СССР,1904-12-14,1986-11-22,0,"https://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%B4%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
2200,Математики,Братья Чудновские,,,,,0,https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%82%D1%8C%D1%8F_%D0%A7%D1%83%D0%B4%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5
2201,Математики,Чэнь Цзинжунь,КНР Фучжоу,КНР Пекин,1933-05-22,1996-03-19,0,https://ru.wikipedia.org/wiki/%D0%A7%D1%8D%D0%BD%D1%8C_%D0%A6%D0%B7%D0%B8%D0%BD%D0%B6%D1%83%D0%BD%D1%8C
2202,Математики,Абрахам Чэрнс,Виргиния США,Виргиния США,1917-09-04,1992-12-19,0,"https://ru.wikipedia.org/wiki/%D0%A7%D1%8D%D1%80%D0%BD%D1%81,_%D0%90%D0%B1%D1%80%D0%B0%D1%85%D0%B0%D0%BC"
2203,Математики,Матиас Шаар,Люксембург,Ницца,1817-12-28,1867-04-26,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B0%D1%80,_%D0%9C%D0%B0%D1%82%D0%B8%D0%B0%D1%81"
2204,Математики,Борис Владимирович Шабат,Империя Москва Российская,Империя Москва Российская,1917,1987-07-23,3,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B1%D0%B0%D1%82,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
2205,Математики,Мишель Шаль,Франция Épernon,Париж Франция,1793-11-15,1880-12-18,4,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BB%D1%8C,_%D0%9C%D0%B8%D1%88%D0%B5%D0%BB%D1%8C"
2206,Математики,Максим Владимирович Шамолин,СССР Московская Ногинск РСФСР область,,1966-10-22,,26,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BC%D0%BE%D0%BB%D0%B8%D0%BD,_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
2207,Математики,Александр Алексеевич Шананин,СССР РСФСР Москва,,1955-08-28,,27,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BD%D0%B0%D0%BD%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
2208,Математики,Зоря Яковлевна Шапиро,СССР,США Иллинойс,1914-12-07,2013-07-04,14,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%B8%D1%80%D0%BE,_%D0%97%D0%BE%D1%80%D1%8F_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%BD%D0%B0"
2209,Математики,Николай Александрович Шапошников,Империя Курск Российская,Екатеринодар,1851-03-23,1920-02-24,35,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D1%88%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA)"
2210,Математики,Татьяна Олеговна Шапошникова,Россия,,1946-09-20,,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D1%88%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%9E%D0%BB%D0%B5%D0%B3%D0%BE%D0%B2%D0%BD%D0%B0"
2211,Математики,Абрахам Шарп,Йоркшир Хортон Литтл Англия,Йоркшир Хортон Литтл Англия,1653,1742-07-18,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D0%BF,_%D0%90%D0%B1%D1%80%D0%B0%D1%85%D0%B0%D0%BC"
2212,Математики,Игорь Фёдорович Шарыгин,СССР,Россия Москва,1937-02-13,2004-03-12,17,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%80%D1%8B%D0%B3%D0%B8%D0%BD,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
2213,Математики,Самуил Осипович Шатуновский,Район Знаменка Великая Украинская Республика Советская Социалистическая Каменско-Днепровский Запорожская область,СССР ССР Украинская Одесса,1859-03-25,1929-03-27,4,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%82%D1%83%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%A1%D0%B0%D0%BC%D1%83%D0%B8%D0%BB_%D0%9E%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87"
2214,Математики,Андрей Игоревич Шафаревич,Москва,,1963-09-01,,1,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%84%D0%B0%D1%80%D0%B5%D0%B2%D0%B8%D1%87,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%B8%D1%87"
2215,Математики,Игорь Ростиславович Шафаревич,СССР Житомир ССР округ Украинская Житомирский,Россия Москва,1923,2017-02-19,78,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%84%D0%B0%D1%80%D0%B5%D0%B2%D0%B8%D1%87,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%A0%D0%BE%D1%81%D1%82%D0%B8%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
2216,Математики,Амнон Шашуа,Израиль,,1960-05-26,,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%88%D1%83%D0%B0,_%D0%90%D0%BC%D0%BD%D0%BE%D0%BD"
2217,Математики,Карл Герман Амандус Шварц,Силезия,Берлин,1843-01-25,1921-11-30,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B0%D1%80%D1%86,_%D0%9A%D0%B0%D1%80%D0%BB_%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD_%D0%90%D0%BC%D0%B0%D0%BD%D0%B4%D1%83%D1%81"
2218,Математики,Лоран-Моиз Шварц,Париж Франция,Париж,1915,2002,12,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B0%D1%80%D1%86,_%D0%9B%D0%BE%D1%80%D0%B0%D0%BD"
2219,Математики,Семён Шварцбурд,РСФСР Подольская уезд Рыбница Балтский губерния,Хайфа Израиль,1918-11-11,1996-05-31,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B0%D1%80%D1%86%D0%B1%D1%83%D1%80%D0%B4,_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD_%D0%98%D1%81%D0%B0%D0%B0%D0%BA%D0%BE%D0%B2%D0%B8%D1%87"
2220,Математики,Фердинанд Карл Швейкарт,Германия Гессен Эрбах Дармштадт,Союз Пруссия Германский Кёнигсберг королевство,1780-02-28,1857-08-17,1,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D0%B9%D0%BA%D0%B0%D1%80%D1%82,_%D0%A4%D0%B5%D1%80%D0%B4%D0%B8%D0%BD%D0%B0%D0%BD%D0%B4_%D0%9A%D0%B0%D1%80%D0%BB"
2221,Математики,Клод Шевалле,ЮАР Йоханнесбург,Париж Франция,1909-02-11,1984-06-28,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D0%B0%D0%BB%D0%BB%D0%B5,_%D0%9A%D0%BB%D0%BE%D0%B4"
2222,Математики,Ирина Геннадьевна Шевцова,Воды Минеральные край Ставропольский,,1983-02-18,,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D1%86%D0%BE%D0%B2%D0%B0,_%D0%98%D1%80%D0%B8%D0%BD%D0%B0_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
2223,Математики,Христофор Шейнер,Нижний Швабия Альгой Маркт-Вальд Бавария,Польша Найсе,1575-07-25,1650-07-18,2,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B9%D0%BD%D0%B5%D1%80,_%D0%A5%D1%80%D0%B8%D1%81%D1%82%D0%BE%D1%84%D0%BE%D1%80"
2224,Математики,Бернхард Шёлькопф,Штутгарт ФРГ,,1968-02-20,,0,"https://ru.wikipedia.org/wiki/%D0%A8%D1%91%D0%BB%D1%8C%D0%BA%D0%BE%D0%BF%D1%84,_%D0%91%D0%B5%D1%80%D0%BD%D1%85%D0%B0%D1%80%D0%B4"
2225,Математики,Леонид Александрович Шеметков,Гомель Белорусская СССР ССР,Гомель Белоруссия,1937-07-03,2013-03-24,1,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BC%D0%B5%D1%82%D0%BA%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
2226,Математики,Исаак Шёнберг,Румыния Галац,США,1903-04-21,1990-02-21,0,"https://ru.wikipedia.org/wiki/%D0%A8%D1%91%D0%BD%D0%B1%D0%B5%D1%80%D0%B3,_%D0%98%D1%81%D0%B0%D0%B0%D0%BA"
2227,Математики,Дэниел Шенкс,Чикаго США Иллинойс,США Мэриленд,1917-01-17,1996-09-06,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BD%D0%BA%D1%81,_%D0%94%D1%8D%D0%BD%D0%B8%D0%B5%D0%BB"
2228,Математики,Артур Мориц Шёнфлис,Союз Пруссия Германский Ландсберг-ан-дер-Варте королевство Бранденбург,Франкфурт-на-Майне,1853-04-17,1928-05-27,0,"https://ru.wikipedia.org/wiki/%D0%A8%D1%91%D0%BD%D1%84%D0%BB%D0%B8%D1%81,_%D0%90%D1%80%D1%82%D1%83%D1%80_%D0%9C%D0%BE%D1%80%D0%B8%D1%86"
2229,Математики,Александр Ханиевич Шень,СССР Москва,,1958-12-31,,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BD%D1%8C,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A5%D0%B0%D0%BD%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
2230,Математики,Георг Шернъельм,Фалун Даларна Швеция,Storkyrkoförsamlingen Швеция,1598-08-07,1672-04-22,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%80%D0%BD%D1%8A%D0%B5%D0%BB%D1%8C%D0%BC,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3"
2231,Математики,Виктор Иванович Шестаков,Империя Москва Российская,СССР Москва,1907-10-15,1987-05-03,10,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%81%D1%82%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
2232,Математики,Иван Павлович Шестаков,Иркутская обл.,,1947-08-13,,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%81%D1%82%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
2233,Математики,Олег Владимирович Шестаков,Казахская ССР Алма-Ата,,1976,,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%81%D1%82%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
2234,Математики,Анатолий Фёдорович Шестопал,Неизвестно,Киев Украина,1936,1993-08-31,3,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%81%D1%82%D0%BE%D0%BF%D0%B0%D0%BB,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
2235,Математики,Самуил Зусевич Шефель,СССР,СССР РСФСР Новосибирск,1935-02-26,1985-11-09,2,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%84%D0%B5%D0%BB%D1%8C,_%D0%A1%D0%B0%D0%BC%D1%83%D0%B8%D0%BB_%D0%97%D1%83%D1%81%D0%B5%D0%B2%D0%B8%D1%87"
2236,Математики,Скотт Шеффилд,США,,1973-10-20,,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%84%D1%84%D0%B8%D0%BB%D0%B4,_%D0%A1%D0%BA%D0%BE%D1%82%D1%82"
2237,Математики,Андрей Борисович Шидловский,Алатырь,Москва,1915-08-13,2007-03-23,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B8%D0%B4%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87"
