,science,name,birth_place,death_place,birth_date,death_date,age,works,link
49,Философы,Клавдио Акиллини,Болонья,Болонья,1574-09-18,1640,66.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D0%B8%D0%BB%D0%BB%D0%B8%D0%BD%D0%B8,_%D0%9A%D0%BB%D0%B0%D0%B2%D0%B4%D0%B8%D0%BE"
50,Философы,"Якопо Акончо, Джакомо Аконцио",Тренто Италия,Англия Лондон,1492,1566,74.0,2,https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D0%BE%D0%BD%D1%86%D0%B8%D0%BE
51,Философы,Уриэль да Коста,Порту Португалия,Нидерланды Амстердам,1585,1640,55.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D0%BE%D1%81%D1%82%D0%B0,_%D0%A3%D1%80%D0%B8%D1%8D%D0%BB%D1%8C"
52,Философы,Любовь Исааковна Аксельрод,Район губерния область уезд империя Витебская Российская Вилейский Поставский Виленская,Москва СССР,1868,1946-02-05,78.0,7,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%81%D0%B5%D0%BB%D1%8C%D1%80%D0%BE%D0%B4,_%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C_%D0%98%D1%81%D0%B0%D0%B0%D0%BA%D0%BE%D0%B2%D0%BD%D0%B0"
53,Философы,Валентин Васильевич Акудович,Гродненская СССР Белорусская область ССР Свислочь,,1950-06-18,,69.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%83%D0%B4%D0%BE%D0%B2%D0%B8%D1%87,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
54,Философы,Акусилай,Греция Аргос Пелопоннес Аргос-Микене,,,,,3,https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%83%D1%81%D0%B8%D0%BB%D0%B0%D0%B9
55,Философы,Алев Алатлы,Менемен Турция Измир,,1944,,76.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B0%D1%82%D0%BB%D1%8B,_%D0%90%D0%BB%D0%B5%D0%B2"
56,Философы,Раиса Михайловна Алейник,СССР,,1947-04-15,,72.0,54,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%B9%D0%BD%D0%B8%D0%BA,_%D0%A0%D0%B0%D0%B8%D1%81%D0%B0_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
57,Философы,Мамед Кязим Алекберли,Дербент Российская империя,Азербайджанская ССР Баку СССР,1905-01-24,1938-10-12,33.0,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D0%BF%D0%B5%D1%80%D0%BB%D0%B8,_%D0%9C%D0%B0%D0%BC%D0%B5%D0%B4_%D0%9A%D1%8F%D0%B7%D0%B8%D0%BC_%D0%90%D0%BB%D0%B5%D0%BA%D0%BF%D0%B5%D1%80_%D0%BE%D0%B3%D0%BB%D1%8B"
58,Философы,Сэмюэл Александер,Сидней Австралия,Великобритания Манчестер Англия Ланкашир,1859-01-06,1938-09-13,79.0,4,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D0%B5%D1%80,_%D0%A1%D1%8D%D0%BC%D1%8E%D1%8D%D0%BB"
59,Философы,Александр Афродисийский,Гейре Афродисия,,,,,10,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D1%84%D1%80%D0%BE%D0%B4%D0%B8%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9
60,Философы,Александр Гэльский,Гэльс,Париж,1185,1245,60.0,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D1%8D%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9
61,Философы,Александр из Дамаска,,,110,178,68.0,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%B8%D0%B7_%D0%94%D0%B0%D0%BC%D0%B0%D1%81%D0%BA%D0%B0
62,Философы,Александр,Вергина,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%B8%D0%B7_%D0%AD%D0%B3
63,Философы,Александр Полигистор,Турция Милет,Рим Древний Лаурентум,100,,1920.0,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9F%D0%BE%D0%BB%D0%B8%D0%B3%D0%B8%D1%81%D1%82%D0%BE%D1%80
64,Философы,Александр Данилович Александров,Рязанский губерния уезд Волынь деревня Рязанская империя Российская,Россия Санкт-Петербург,1912,1999-07-27,87.0,7,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
65,Философы,Валерий Аркадьевич Алексеев,РСФСР Астрахань СССР,,1953-10-23,,66.0,17,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
66,Философы,Никита Глебович Алексеев,Москва,Москва Россия,1932,2003-03-21,71.0,28,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B0_%D0%93%D0%BB%D0%B5%D0%B1%D0%BE%D0%B2%D0%B8%D1%87"
67,Философы,Пётр Васильевич Алексеев,РСФСР Центрально-Чернозёмная СССР область Борисоглебск,,1932-05-21,,87.0,31,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2,_%D0%9F%D1%91%D1%82%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
68,Философы,Алишер Навои,Герат Тимуридов Государство Хорасан,Герат Тимуридов Государство Хорасан,1441,1501-01-13,60.0,57,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B8%D1%88%D0%B5%D1%80_%D0%9D%D0%B0%D0%B2%D0%BE%D0%B8
69,Философы,Алкидамант,Элея,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%BA%D0%B8%D0%B4%D0%B0%D0%BC%D0%B0%D0%BD%D1%82
70,Философы,Алкиной,,,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%BA%D0%B8%D0%BD%D0%BE%D0%B9_(%D1%84%D0%B8%D0%BB%D0%BE%D1%81%D0%BE%D1%84)
71,Философы,Алкмеон,Кротоне,Калабрия,,,,0,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%BA%D0%BC%D0%B5%D0%BE%D0%BD_%D0%9A%D1%80%D0%BE%D1%82%D0%BE%D0%BD%D1%81%D0%BA%D0%B8%D0%B9
72,Философы,Альберт Великий,Лауинген Швабия,Римская Кёльн Священная империя,1193,1280-11-15,87.0,7,https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B8%D0%B9
73,Философы,"Альберт, Ханс",Кёльн,,1921,,99.0,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82,_%D0%A5%D0%B0%D0%BD%D1%81"
74,Философы,Йосеф Альбо,Монреаль-дель-Кампо,Монреаль-дель-Кампо,1380,1444,64.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%B1%D0%BE,_%D0%99%D0%BE%D1%81%D0%B5%D1%84"
75,Философы,Иоганн Альтузий,Бад-Берлебург Арнсберг Зиген-Виттгенштайн Diedenshausen,Саксония Эмден Нижняя Германия,1563,1638-08-12,75.0,2,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D1%82%D1%83%D0%B7%D0%B8%D0%B9,_%D0%98%D0%BE%D0%B3%D0%B0%D0%BD%D0%BD"
76,Философы,Луи Пьер Альтюссер,Бирмандреис Французский Алжир Франция,Ивелин Франция,1918-10-16,1990-10-22,72.0,36,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D1%82%D1%8E%D1%81%D1%81%D0%B5%D1%80,_%D0%9B%D1%83%D0%B8"
77,Философы,Андреа Альчато,Альзате-Брианца герцогство Миланское,Герцогство Миланское Павия,1492,1550-01-12,58.0,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D1%87%D0%B0%D1%82%D0%BE,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B0"
78,Философы,Амелий Гентилиан,Италия Этрурия,,200,,1820.0,2,https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B5%D0%BB%D0%B8%D0%B9
