,science,name,birth_place,death_place,birth_date,death_date,age,works,link
0,Филологи,Абд аль-Кахир аль-Джурджани,Персия Горган,Персия Горган,,1078,,14,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4_%D0%B0%D0%BB%D1%8C-%D0%9A%D0%B0%D1%85%D0%B8%D1%80_%D0%B0%D0%BB%D1%8C-%D0%94%D0%B6%D1%83%D1%80%D0%B4%D0%B6%D0%B0%D0%BD%D0%B8
1,Филологи,Зара Абдуллаева,Баку АзССР СССР,,1953,,67.0,16,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B4%D1%83%D0%BB%D0%BB%D0%B0%D0%B5%D0%B2%D0%B0,_%D0%97%D0%B0%D1%80%D0%B0_%D0%9A%D0%B5%D0%BC%D0%B0%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
2,Филологи,Бернгард Рудольф Абекен,Оснабрюк,Оснабрюк,1780,1866-02-24,86.0,5,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B5%D0%BA%D0%B5%D0%BD,_%D0%91%D0%B5%D1%80%D0%BD%D0%B3%D0%B0%D1%80%D0%B4_%D0%A0%D1%83%D0%B4%D0%BE%D0%BB%D1%8C%D1%84"
3,Филологи,Рудольф Абихт,Воеводство Опольское Польша повят Намыслувский Намыслув,Свободное Пруссия государство Силезия Нижняя Бреслау Веймарская республика,1850-08-09,1921-02-12,70.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B8%D1%85%D1%82,_%D0%A0%D1%83%D0%B4%D0%BE%D0%BB%D1%8C%D1%84"
4,Филологи,Зигмунт Абрагамович,Польская Республика Залуква,Варшава Польша,1923-02-20,1990-12-13,67.0,9,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%80%D0%B0%D0%B3%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,_%D0%97%D0%B8%D0%B3%D0%BC%D1%83%D0%BD%D1%82"
5,Филологи,Григорий Львович Абрамович,Губерния Елецкий уезд империя Российская Елец Орловская,Москва,1903-10-26,1979,76.0,8,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%9B%D1%8C%D0%B2%D0%BE%D0%B2%D0%B8%D1%87"
6,Филологи,Дмитрий Иванович Абрамович,Волынская Луцкий уезд губерния,Вильнюс,1873,1955,82.0,14,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
7,Филологи,Абу Али аль-Фариси,Фарс Персия Феса,Багдад,900,987,87.0,8,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%83_%D0%90%D0%BB%D0%B8_%D0%B0%D0%BB%D1%8C-%D0%A4%D0%B0%D1%80%D0%B8%D1%81%D0%B8
8,Филологи,Абу Убайда,Басра Ирак,Басра Ирак,728,825,97.0,0,https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%83_%D0%A3%D0%B1%D0%B0%D0%B9%D0%B4%D0%B0
9,Филологи,Любовь Алексеевна Абукаева,РСФСР район Мишкинский СССР АССР Башкирская,,1969-12-25,,50.0,1,"https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D1%83%D0%BA%D0%B0%D0%B5%D0%B2%D0%B0,_%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0"
