,science,name,birth_place,death_place,birth_date,death_date,age,works,link
276,Биологи,Николай Александрович Фёдоров,Губерния Воронежская империя Российская Воронеж,Москва СССР,1904-01-11,1983,79.0,2,"https://ru.wikipedia.org/wiki/%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
277,Биологи,Нина Всеволодовна Фёдорова,Огайо США Кливленд,,1942,,78.0,0,"https://ru.wikipedia.org/wiki/%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B0,_%D0%9D%D0%B8%D0%BD%D0%B0_%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B4%D0%BE%D0%B2%D0%BD%D0%B0"
278,Биологи,Дмитрий Михайлович Федотов,Санкт-Петербург,Санкт-Петербург,1888-10-30,1972,84.0,7,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D0%B4%D0%BE%D1%82%D0%BE%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
279,Биологи,Павел Фельгенгауэр,РСФСР Москва СССР,,1951,,69.0,0,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D0%BB%D1%8C%D0%B3%D0%B5%D0%BD%D0%B3%D0%B0%D1%83%D1%8D%D1%80,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
280,Биологи,Джозеф Фельзенштейн,Пенсильвания США Филадельфия,,1942-05-09,,77.0,10,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D0%BB%D1%8C%D0%B7%D0%B5%D0%BD%D1%88%D1%82%D0%B5%D0%B9%D0%BD,_%D0%94%D0%B6%D0%BE%D0%B7%D0%B5%D1%84"
281,Биологи,Павел Павлович Филиппов,СССР Россия Россия СССР,,1943,,77.0,0,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BB%D0%B8%D0%BF%D0%BF%D0%BE%D0%B2,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
282,Биологи,Дэвид Чилтон Филлипс,Эллесмер,Лондон Великобритания,1924-03-07,1999-02-23,74.0,0,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BB%D0%BB%D0%B8%D0%BF%D1%81,_%D0%94%D1%8D%D0%B2%D0%B8%D0%B4_%D0%A7%D0%B8%D0%BB%D1%82%D0%BE%D0%BD"
283,Биологи,Фирюкова Мария Васильевна,СССР,,,,,0,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D1%80%D1%8E%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%9C%D0%B0%D1%80%D0%B8%D1%8F_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
284,Биологи,Уильям Фредерик Фишер,США Техас Даллас,,1946,,74.0,0,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D1%88%D0%B5%D1%80,_%D0%A3%D0%B8%D0%BB%D1%8C%D1%8F%D0%BC_%D0%A4%D1%80%D0%B5%D0%B4%D0%B5%D1%80%D0%B8%D0%BA"
285,Биологи,"Фомин, Александр Васильевич",,,,,,0,"https://ru.wikipedia.org/wiki/%D0%A4%D0%BE%D0%BC%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
286,Биологи,Ефим Яковлевич Фрисман,Душанбе,,1948-02-21,,71.0,0,"https://ru.wikipedia.org/wiki/%D0%A4%D1%80%D0%B8%D1%81%D0%BC%D0%B0%D0%BD,_%D0%95%D1%84%D0%B8%D0%BC_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87"
287,Биологи,Рахим Мусаевич Хаитов,Самарканд УзССР СССР,,1944,,76.0,0,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D0%B8%D1%82%D0%BE%D0%B2,_%D0%A0%D0%B0%D1%85%D0%B8%D0%BC_%D0%9C%D1%83%D1%81%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
288,Биологи,Анна Лукьяновна Харадзе,Елизаветполь Российская империя,Грузинская ССР Тбилиси СССР,1905-11-30,1971-06-20,65.0,1,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%80%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%90%D0%BD%D0%BD%D0%B0_%D0%9B%D1%83%D0%BA%D1%8C%D1%8F%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
289,Биологи,Стивен Харрисон,Коннектикут Нью-Хейвен США,,,,,0,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%80%D1%80%D0%B8%D1%81%D0%BE%D0%BD,_%D0%A1%D1%82%D0%B8%D0%B2%D0%B5%D0%BD"
290,Биологи,Джордж Эвелин Хатчинсон,Англия Кембридж Великобритания,Лондон Великобритания,1903-01-30,1991-05-17,88.0,2,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D1%81%D0%BE%D0%BD,_%D0%94%D0%B6%D0%BE%D1%80%D0%B4%D0%B6_%D0%AD%D0%B2%D0%B5%D0%BB%D0%B8%D0%BD"
291,Биологи,Ахмед Гаффер Хегази,Египет Эль-Мансура,,1948-05-31,,71.0,14,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B5%D0%B3%D0%B0%D0%B7%D0%B8,_%D0%90%D1%85%D0%BC%D0%B5%D0%B4_%D0%93%D0%B0%D1%84%D1%84%D0%B5%D1%80"
292,Биологи,Норман Хитли,Вудбридж Англия Суффолк Великобритания,Юго-Восточная Оксфорд Англия Великобритания,1911-01-10,2004,93.0,0,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D1%82%D0%BB%D0%B8,_%D0%9D%D0%BE%D1%80%D0%BC%D0%B0%D0%BD"
293,Биологи,Людмила Николаевна Хицова,РСФСР СССР области Губдор посёлок Свердловской,,1938,,82.0,21,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D1%86%D0%BE%D0%B2%D0%B0,_%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0"
294,Биологи,Владислав Вильгельмович Хлебович,СССР Россия Россия СССР,,1932-02-27,,87.0,5,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BB%D0%B5%D0%B1%D0%BE%D0%B2%D0%B8%D1%87,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%92%D0%B8%D0%BB%D1%8C%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
295,Биологи,Дж. Б. С. Холдейн,Оксфорд Великобритания,Индия Бхубанешвар,1892-11-05,1964-12-01,72.0,0,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%BB%D0%B4%D0%B5%D0%B9%D0%BD,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%91%D1%91%D1%80%D0%B4%D0%BE%D0%BD_%D0%A1%D0%B0%D0%BD%D0%B4%D0%B5%D1%80%D1%81%D0%BE%D0%BD"
296,Биологи,Юрий Степанович Хотимченко,РСФСР СССР область Куйбышевка-Восточная Амурская,,1952-02-25,,67.0,1,"https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D1%82%D0%B8%D0%BC%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
297,Биологи,Хопи Хукстра,США,,1972-07-11,,47.0,0,"https://ru.wikipedia.org/wiki/%D0%A5%D1%83%D0%BA%D1%81%D1%82%D1%80%D0%B0,_%D0%A5%D0%BE%D0%BF%D0%B8"
298,Биологи,Владимир Андреевич Циммерман,Российская империя,,,,,0,"https://ru.wikipedia.org/wiki/%D0%A6%D0%B8%D0%BC%D0%BC%D0%B5%D1%80%D0%BC%D0%B0%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
299,Биологи,Чайлд Чарлз Мэнинг,Ипсиланти США Мичиган,Калифорния США Пало-Алто,1869,1954-12-19,85.0,2,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D0%B9%D0%BB%D0%B4,_%D0%A7%D0%B0%D1%80%D0%BB%D0%B7_%D0%9C%D1%8D%D0%BD%D0%BD%D0%B8%D0%BD%D0%B3"
300,Биологи,Сергей Викторович Черкасов,Оренбург,,1971-07-10,,48.0,0,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BA%D0%B0%D1%81%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
301,Биологи,Владимир Николаевич Шапошников,Москва Российская империя,РСФСР Москва СССР,1884,1968-10-23,84.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BF%D0%BE%D1%88%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
302,Биологи,Игорь Александрович Шевелёв,Москва СССР,Москва СССР,1932-09-29,2010-02-08,77.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%B2%D0%B5%D0%BB%D1%91%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
303,Биологи,Томас Шенк,США,,,,,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BD%D0%BA,_%D0%A2%D0%BE%D0%BC%D0%B0%D1%81"
304,Биологи,Алексей Павлович Шехурдин,Вятская губерния Уржумский,Саратов СССР РСФСР,1886,1951-03-01,65.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D1%85%D1%83%D1%80%D0%B4%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
305,Биологи,"Шпильрайн, Эмиль Николаевич",,,,,,0,"https://ru.wikipedia.org/wiki/%D0%A8%D0%BF%D0%B8%D0%BB%D1%8C%D1%80%D0%B0%D0%B9%D0%BD,_%D0%AD%D0%BC%D0%B8%D0%BB%D1%8C_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
306,Биологи,Саломон Штрикер,Словакия край Тренчинский Нове-Место-над-Вагом,Вена Австро-Венгрия,1834-01-01,1898-04-02,64.0,7,"https://ru.wikipedia.org/wiki/%D0%A8%D1%82%D1%80%D0%B8%D0%BA%D0%B5%D1%80,_%D0%A1%D0%B0%D0%BB%D0%BE%D0%BC%D0%BE%D0%BD"
307,Биологи,Карл Генрих Шульц,Цвайбрюккен,Дайдесхайм,1805-06-30,1867-12-17,62.0,2,"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D0%BB%D1%8C%D1%86,_%D0%9A%D0%B0%D1%80%D0%BB_%D0%93%D0%B5%D0%BD%D1%80%D0%B8%D1%85"
308,Биологи,Фредерик Шульц,Северный ФРГ Кёльн Рейн-Вестфалия Зигбург,,1983,,37.0,0,"https://ru.wikipedia.org/wiki/%D0%A8%D1%83%D0%BB%D1%8C%D1%86,_%D0%A4%D1%80%D0%B5%D0%B4%D0%B5%D1%80%D0%B8%D0%BA"
