,science,name,birth_place,death_place,birth_date,death_date,works,link
328,Психологи,Уорделл Бакстер Помрой,Каламазу Мичиган,Индиана Блумингтон,1913,2001,6,"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BC%D1%80%D0%BE%D0%B9,_%D0%A3%D0%BE%D1%80%D0%B4%D0%B5%D0%BB%D0%BB"
329,Психологи,Оскар Пфистер,Цюрих,Цюрих,1873-02-23,1956-02-23,23,"https://ru.wikipedia.org/wiki/%D0%9F%D1%84%D0%B8%D1%81%D1%82%D0%B5%D1%80,_%D0%9E%D1%81%D0%BA%D0%B0%D1%80"
330,Психологи,Инна Владимировна Равич-Щербо,Воронеж,Москва,1928-04-21,2004-10-29,4,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B2%D0%B8%D1%87-%D0%A9%D0%B5%D1%80%D0%B1%D0%BE,_%D0%98%D0%BD%D0%BD%D0%B0_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
331,Психологи,Питирим Иванович Размыслов,Вологодская Яренский империя Слудка уезд губерния,СССР Москва,1906,1968,12,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B7%D0%BC%D1%8B%D1%81%D0%BB%D0%BE%D0%B2,_%D0%9F%D0%B8%D1%82%D0%B8%D1%80%D0%B8%D0%BC_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
332,Психологи,Вильгельм Райх,И Лодомерии Добряничи Королевство Австро-Венгрия Цислейтания Галиции,Юнион США Пенсильвания,1897-03-24,1957-11-03,7,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B9%D1%85,_%D0%92%D0%B8%D0%BB%D1%8C%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC"
333,Психологи,Вилейанур С. Рамачандран,Мадрас Индия,,1951-08-10,,0,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%BC%D0%B0%D1%87%D0%B0%D0%BD%D0%B4%D1%80%D0%B0%D0%BD,_%D0%92%D0%B8%D0%BB%D0%B5%D0%B9%D0%B0%D0%BD%D1%83%D1%80"
334,Психологи,Артур Александрович Реан,Уфа,,1957,,25,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B0%D0%BD,_%D0%90%D1%80%D1%82%D1%83%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
335,Психологи,Антти Ревонсуо,Финляндия,,1963,,12,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B2%D0%BE%D0%BD%D1%81%D1%83%D0%BE,_%D0%90%D0%BD%D1%82%D1%82%D0%B8"
336,Психологи,Решетова Зоя Алексеевна,Малая района Балашовского Сергеевка с. обл. Саратовской,,1918-12-16,,0,"https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D1%88%D0%B5%D1%82%D0%BE%D0%B2%D0%B0,_%D0%97%D0%BE%D1%8F_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0"
337,Психологи,Карл Рэнсом Роджерс,Ок-Парк Иллинойс,Калифорния Сан-Диего,1902-01-08,1987-02-04,0,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B4%D0%B6%D0%B5%D1%80%D1%81,_%D0%9A%D0%B0%D1%80%D0%BB_%D0%A0%D1%8D%D0%BD%D1%81%D0%BE%D0%BC"
338,Психологи,Натали́ Ро́джерс,Рочестер Нью-Йорк,Калифорния Сан-Франциско залива Область,1928,2015-10-17,0,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B4%D0%B6%D0%B5%D1%80%D1%81,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D0%B8"
339,Психологи,Роман Розенгурт,Украинская Ворошиловград СССР ССР,,1981,,0,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B7%D0%B5%D0%BD%D0%B3%D1%83%D1%80%D1%82,_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
340,Психологи,Саул Розенцвейг,Бостон,Сент-Луис,1907,2004,2,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B7%D0%B5%D0%BD%D1%86%D0%B2%D0%B5%D0%B9%D0%B3,_%D0%A1%D0%B0%D1%83%D0%BB"
341,Психологи,Вадим Семёнович Ротенберг,СССР,,1941,,14,"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D1%82%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3,_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
342,Психологи,Моисей Матвеевич Рубинштейн,Область Забайкальская,Москва,1878,1953,17,"https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%B1%D0%B8%D0%BD%D1%88%D1%82%D0%B5%D0%B9%D0%BD,_%D0%9C%D0%BE%D0%B8%D1%81%D0%B5%D0%B9_%D0%9C%D0%B0%D1%82%D0%B2%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
343,Психологи,Сергей Леонидович Рубинштейн,Империя Российская Херсонская Одесса губерния,СССР РСФСР Москва,1889-06-18,1960-01-11,10,"https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%B1%D0%B8%D0%BD%D1%88%D1%82%D0%B5%D0%B9%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
344,Психологи,Дэвид Румельхарт,Дакота США Южная,"США Челси, Мичиган",1942-06-12,2011-03-13,0,"https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%BC%D0%B5%D0%BB%D1%8C%D1%85%D0%B0%D1%80%D1%82,_%D0%94%D1%8D%D0%B2%D0%B8%D0%B4"
345,Психологи,Фёдор Егорович Рыбаков,Московская губерния,Москва,1868,1920,10,"https://ru.wikipedia.org/wiki/%D0%A0%D1%8B%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%A4%D1%91%D0%B4%D0%BE%D1%80_%D0%95%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
346,Психологи,Николай Александрович Рыбников,Ряжский империя Рязанская Российская уезд Верхний Якимец губерния,Москва,1880,1961-03-31,21,"https://ru.wikipedia.org/wiki/%D0%A0%D1%8B%D0%B1%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
347,Психологи,Гарри Стек Салливан,США Нью-Йорк Норуич,Париж Франция,1892-02-21,1949-01-14,6,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BB%D0%BB%D0%B8%D0%B2%D0%B0%D0%BD,_%D0%93%D0%B0%D1%80%D1%80%D0%B8_%D0%A1%D1%82%D0%B5%D0%BA"
348,Психологи,Елена Евгеньевна Сапогова,Владивосток СССР,,1958-10-30,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BF%D0%BE%D0%B3%D0%BE%D0%B2%D0%B0,_%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
349,Психологи,Леонид Соломонович Сахаров,,,1900,1928-05-10,7,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%85%D0%B0%D1%80%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
350,Психологи,Седрак Агасиевич Седракян,СССР Арагацотнская Армения область Беркарат,,1950-05-10,,6,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B4%D1%80%D0%B0%D0%BA%D1%8F%D0%BD,_%D0%A1%D0%B5%D0%B4%D1%80%D0%B0%D0%BA_%D0%90%D0%B3%D0%B0%D1%81%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
351,Психологи,Мартин Селигман,Олбани США,,1942-08-12,,3,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BB%D0%B8%D0%B3%D0%BC%D0%B0%D0%BD,_%D0%9C%D0%B0%D1%80%D1%82%D0%B8%D0%BD"
352,Психологи,Джеймс Селли,Бриджуотер,Лондон,1842,1923,3,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BB%D0%BB%D0%B8,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81"
353,Психологи,Алексей Александрович Семёнов,СССР РСФСР Александровск-Сахалинский Сахалинская область,,1947-02-08,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D1%81%D0%BE%D1%86%D0%B8%D0%BE%D0%BB%D0%BE%D0%B3)"
354,Психологи,Сергей Петрович Семёнов,СССР Ленинград,,1952,,20,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
355,Психологи,Григорий Кузьмич Середа,Харьковский СССР Даниловка округ Великая ССР Украинская район,Харьков Украина,1925-11-25,1995-11-18,25,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B5%D0%B4%D0%B0,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%9A%D1%83%D0%B7%D1%8C%D0%BC%D0%B8%D1%87"
356,Психологи,Теодор Симон,Дижон,Париж Франция,1873-07-10,1961-09-04,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD,_%D0%A2%D0%B5%D0%BE%D0%B4%D0%BE%D1%80"
357,Психологи,Павел Васильевич Симонов,Ленинград,Москва,1926-04-20,2002,2,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87_(%D1%84%D0%B8%D0%B7%D0%B8%D0%BE%D0%BB%D0%BE%D0%B3)"
358,Психологи,Шаварш Степанович Симонян,Казах Елизаветпольская империя Российская губерния,СССР Армянская ССР Ереван,1912,1974,0,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD%D1%8F%D0%BD,_%D0%A8%D0%B0%D0%B2%D0%B0%D1%80%D1%88_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
359,Психологи,"Синягина, Наталья Юрьевна",,,1955,,4,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D1%8F%D0%B3%D0%B8%D0%BD%D0%B0,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
360,Психологи,Беррес Фредерик Скиннер,Саскуэханна Пенсильвания,Массачусетс Кембридж,1904-03-20,1990-08-18,19,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%B8%D0%BD%D0%BD%D0%B5%D1%80,_%D0%91%D0%B5%D1%80%D1%80%D0%B5%D1%81_%D0%A4%D1%80%D0%B5%D0%B4%D0%B5%D1%80%D0%B8%D0%BA"
361,Психологи,Виктор Андреевич Скумин,СССР,,1948-08-30,,9,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D1%83%D0%BC%D0%B8%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
362,Психологи,"Славина, Лия Соломоновна",,,,,8,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B0%D0%B2%D0%B8%D0%BD%D0%B0,_%D0%9B%D0%B8%D1%8F_%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
363,Психологи,Собкин Владимир Самуилович,СССР Москва,,1948-09-10,,6,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%BA%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D0%B0%D0%BC%D1%83%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
364,Психологи,Евгений Николаевич Соколов,Нижний Новгород,Россия Москва,1920-09-23,2008-05-14,80,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
365,Психологи,Павел Петрович Соколов,Диево-Городище империя Российская Ярославский уезд Ярославская губерния,СССР Москва,1863,1923-12-01,11,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3)"
366,Психологи,Людмила Ивановна Солнцева,СССР Москва,Россия Москва,1927-03-24,2009-10-26,4,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BD%D1%86%D0%B5%D0%B2%D0%B0,_%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0"
367,Психологи,"Соловьёв, Иван Михайлович",Россия Пенза,СССР Москва,1902,1986,5,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%B2%D1%8C%D1%91%D0%B2,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_(%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3)"
368,Психологи,Леопольд Сонди,Австро-Венгрия Нитра,Швейцария Кюснахт,1893-03-11,1986-01-24,11,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BD%D0%B4%D0%B8,_%D0%9B%D0%B5%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C%D0%B4"
369,Психологи,Борис Алексеевич Сосновский,,,1941-05-17,,8,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
370,Психологи,Александр Георгиевич Спиркин,РСФСР Чиганак уезд Саратовская Балашовский губерния,Россия Москва,1918-12-24,2004-06-28,30,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%80%D0%BA%D0%B8%D0%BD,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
371,Психологи,Чарльз Эдвард Спирмен,Лондон Великобритания,Лондон Великобритания,1863-09-10,1945-09-17,5,"https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B8%D1%80%D0%BC%D0%B5%D0%BD,_%D0%A7%D0%B0%D1%80%D0%BB%D1%8C%D0%B7_%D0%AD%D0%B4%D0%B2%D0%B0%D1%80%D0%B4"
372,Психологи,Сергей Сергеевич Степанов,Москва,,1958-06-13,,19,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
373,Психологи,Дэниэл Норман Стерн,Нью-Йорк,Женева Швейцария,1934-08-16,2012-11-12,7,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%80%D0%BD,_%D0%94%D1%8D%D0%BD%D0%B8%D0%B5%D0%BB_(%D0%BF%D1%81%D0%B8%D1%85%D0%B8%D0%B0%D1%82%D1%80)"
374,Психологи,Роберт Стернберг,Нью-Джерси США Ньюарк,,1949,,1,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%80%D0%BD%D0%B1%D0%B5%D1%80%D0%B3,_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82"
375,Психологи,Стефаненко Татьяна Гавриловна,СССР Москва,Россия Москва,1949-11-24,2018-01-28,27,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%BD%D0%B0"
376,Психологи,Памела Стивенсон,Зеландия Новая Такапуна Окленд Такапуна,,1949-12-04,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B8%D0%B2%D0%B5%D0%BD%D1%81%D0%BE%D0%BD,_%D0%9F%D0%B0%D0%BC%D0%B5%D0%BB%D0%B0"
377,Психологи,Столин Владимир Викторович,Россия Москва,,1947-02-19,,1,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BB%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
378,Психологи,Александр Васильевич Суворов,Фрунзе Киргизская ССР,,1953-06-03,,127,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%B2%D0%BE%D1%80%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87_(%D0%BF%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%BE%D0%B3)"
379,Психологи,Анатолий Николаевич Сухов,СССР,,1949-07-11,,0,"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%85%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
380,Психологи,Габриель Тард,Франция Сарла,Париж Франция,1843-03-12,1904-05-13,37,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B4,_%D0%93%D0%B0%D0%B1%D1%80%D0%B8%D0%B5%D0%BB%D1%8C"
381,Психологи,Амос Тверски,Хайфа Палестина,Калифорния Станфорд,1937-03-16,1996-06-02,22,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B2%D0%B5%D1%80%D1%81%D0%BA%D0%B8,_%D0%90%D0%BC%D0%BE%D1%81"
382,Психологи,Шелли Тейлор,Американская Гисен зона Гессен Германии оккупации,,1946,,0,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%B9%D0%BB%D0%BE%D1%80,_%D0%A8%D0%B5%D0%BB%D0%BB%D0%B8"
383,Психологи,Борис Михайлович Теплов,Российская империя Тула,СССР Москва,1896,1965-11-28,9,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BF%D0%BB%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
384,Психологи,Льюис Мэдисон Термен,США Индиана Джонсон,США Калифорния Санта-Клара Пало-Алто,1877-01-15,1956-12-21,0,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%80%D0%BC%D0%B5%D0%BD,_%D0%9B%D1%8C%D1%8E%D0%B8%D1%81_%D0%9C%D1%8D%D0%B4%D0%B8%D1%81%D0%BE%D0%BD"
385,Психологи,Луис Леон Тёрстоун,Чикаго,Чапел Хилл Каролина Северная,1887-05-29,1955-09-29,7,"https://ru.wikipedia.org/wiki/%D0%A2%D1%91%D1%80%D1%81%D1%82%D0%BE%D1%83%D0%BD,_%D0%9B%D1%83%D0%B8%D1%81_%D0%9B%D0%B5%D0%BE%D0%BD"
386,Психологи,Эдвард Брэдфорд Титченер,Англия Великобритания Чичестер,США Нью-Йорк Итака,1867-01-11,1927-08-03,1,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%82%D1%87%D0%B5%D0%BD%D0%B5%D1%80,_%D0%AD%D0%B4%D0%B2%D0%B0%D1%80%D0%B4_%D0%91%D1%80%D1%8D%D0%B4%D1%84%D0%BE%D1%80%D0%B4"
387,Психологи,Олег Константинович Тихомиров,СССР РСФСР край Пензенский Пенза Средневолжский район,Россия Москва,1933-04-04,2001-02-22,8,"https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%85%D0%BE%D0%BC%D0%B8%D1%80%D0%BE%D0%B2,_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
388,Психологи,Ардалион Ардалионович Токарский,Баланда́,Москва,1859-11-30,1901-07-21,17,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BA%D0%B0%D1%80%D1%81%D0%BA%D0%B8%D0%B9,_%D0%90%D1%80%D0%B4%D0%B0%D0%BB%D0%B8%D0%BE%D0%BD_%D0%90%D1%80%D0%B4%D0%B0%D0%BB%D0%B8%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
389,Психологи,Наталья Толстая,СССР РСФСР Белокалитвинский Синегорский Ростовская район область,,1972,,41,"https://ru.wikipedia.org/wiki/%D0%A2%D0%BE%D0%BB%D1%81%D1%82%D0%B0%D1%8F,_%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0"
390,Психологи,Елена Сергеевна Тулушева,СССР Москва,,1986,,11,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D0%BB%D1%83%D1%88%D0%B5%D0%B2%D0%B0,_%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0"
391,Психологи,Иван Петрович Тутышкин,Калуга,Резекне,1876,1939,3,"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%82%D1%8B%D1%88%D0%BA%D0%B8%D0%BD,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
392,Психологи,Александр Шамилевич Тхостов,Алма-Ата,,1952,,3,"https://ru.wikipedia.org/wiki/%D0%A2%D1%85%D0%BE%D1%81%D1%82%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A8%D0%B0%D0%BC%D0%B8%D0%BB%D0%B5%D0%B2%D0%B8%D1%87"
393,Психологи,Дмитрий Николаевич Узнадзе,Имеретия муниципалитет Кведа-Сакара Зестафонский Грузия,СССР ССР Грузинская Тбилиси,1886-12-20,1950-10-09,9,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B7%D0%BD%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
394,Психологи,Марго Уилсон,,,1942,2009-09-24,0,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BB%D1%81%D0%BE%D0%BD,_%D0%9C%D0%B0%D1%80%D0%B3%D0%BE"
395,Психологи,Роберт Антон Уилсон,США Нью-Йорк,Кэпитола Санта-Круз США,1932-01-18,2007-01-11,39,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BB%D1%81%D0%BE%D0%BD,_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82_%D0%90%D0%BD%D1%82%D0%BE%D0%BD"
396,Психологи,Ульяна Васильевна Ульенкова,СССР РСФСР край Салган Нижегородский,Нижний Новгород Россия,1929-11-05,2013-07-21,13,"https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D1%8C%D0%B5%D0%BD%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%A3%D0%BB%D1%8C%D1%8F%D0%BD%D0%B0_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0"
397,Психологи,Джон Бродес Уотсон,Гринвилл США Каролина Южная,США Нью-Йорк,1878-01-09,1958-09-25,4,"https://ru.wikipedia.org/wiki/%D0%A3%D0%BE%D1%82%D1%81%D0%BE%D0%BD,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%91%D1%80%D0%BE%D0%B4%D0%B5%D1%81"
398,Психологи,Дмитрий Викторович Ушаков,Москва,,1964-05-12,,0,"https://ru.wikipedia.org/wiki/%D0%A3%D1%88%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87"
399,Психологи,Татьяна Николаевна Ушакова,Москва,,1930-02-22,,10,"https://ru.wikipedia.org/wiki/%D0%A3%D1%88%D0%B0%D0%BA%D0%BE%D0%B2%D0%B0,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0"
