,science,name,birth_place,death_place,birth_date,death_date,age,works,link
161,Лингвисты,Джон Максвелл Кутзее,Капская Кейптаун ЮАС провинция,,1940-02-09,,79.0,53,"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%82%D0%B7%D0%B5%D0%B5,_%D0%94%D0%B6%D0%BE%D0%BD_%D0%9C%D0%B0%D0%BA%D1%81%D0%B2%D0%B5%D0%BB%D0%BB"
162,Лингвисты,Пётр Алексеевич Лавров,Ярославль Ярославская губерния,Ленинград,1856,1929-11-24,73.0,10,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B2%D1%80%D0%BE%D0%B2,_%D0%9F%D1%91%D1%82%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87"
163,Лингвисты,Владимир Васильевич Лазарев,Улан-Удэ,Пятигорск,1937,2007-02-20,70.0,0,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%B7%D0%B0%D1%80%D0%B5%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
164,Лингвисты,Агата Лаш,Германская империя Берлин,Рейхскомиссариат Остланд Рига рейх Третий,1879-07-04,1942-08-18,63.0,6,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D1%88,_%D0%90%D0%B3%D0%B0%D1%82%D0%B0"
165,Лингвисты,Василий Лебедев,Район наслег АССР Догдо-Чыбагалахский Якутская Момский,Район наслег АССР Догдо-Чыбагалахский Якутская Момский,1934-12-20,1982-02-21,47.0,17,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B1%D0%B5%D0%B4%D0%B5%D0%B2,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87"
166,Лингвисты,Герасим Степанович Лебедев,Ярославль Российская империя,Российская Санкт-Петербург империя,1749,1817,68.0,42,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B1%D0%B5%D0%B4%D0%B5%D0%B2,_%D0%93%D0%B5%D1%80%D0%B0%D1%81%D0%B8%D0%BC_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
167,Лингвисты,Виктор Давыдович Левин,Губерния империя Одесса Херсонская Российская,Израиль,1915-07-05,1997,82.0,15,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%B8%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%94%D0%B0%D0%B2%D1%8B%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
168,Лингвисты,Юрий Иосифович Левин,Москва СССР,Москва Россия,1935-06-14,2010-04-14,74.0,34,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%B8%D0%BD,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%98%D0%BE%D1%81%D0%B8%D1%84%D0%BE%D0%B2%D0%B8%D1%87"
169,Лингвисты,Левицкий Юрий Анатольевич,Пермь СССР,Пермь Россия,1931-03-10,2019-11-21,88.0,2,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B2%D0%B8%D1%86%D0%BA%D0%B8%D0%B9,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
170,Лингвисты,Готфрид Вильгельм Лейбниц,Римская Священная Саксония Курфюршество империя Лейпциг,Римская Священная Ганновер,1646-07-01,1716-11-14,70.0,77,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D0%B9%D0%B1%D0%BD%D0%B8%D1%86,_%D0%93%D0%BE%D1%82%D1%84%D1%80%D0%B8%D0%B4_%D0%92%D0%B8%D0%BB%D1%8C%D0%B3%D0%B5%D0%BB%D1%8C%D0%BC"
